R0uta,Afro House,Ambient,Deep House,Pop/Dance,Techno,Trance,Progressive House,RMS,Tiempo Inicio,Tiempo Fin,ZCR,Mean Absolute Amplitude,Crest Factor,Standard Deviation of Amplitude,Spectral Centroid,Spectral Bandwidth,Spectral Roll-off,Spectral Flux,VAD,Spectral Variation,Tempo
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_16.png,0,1,0,0,0,0,0,0.1288959,1:20,1:25,0.017578125,0.10402614,5.412103,0.13495022,2055.7427789521103,2943.1037902079306,4332.220671403712,1.036171,1,0.7480748,126.04801829268293
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_17.png,0,1,0,0,0,0,0,0.13550082,1:25,1:30,0.01806640625,0.109192826,5.107403,0.14057693,1993.6180121729658,2863.167383731751,4220.258007359339,1.0601743,1,0.78164256,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_18.png,0,1,0,0,0,0,0,0.14371476,1:30,1:35,0.0166015625,0.11677908,6.4373527,0.16191143,2492.592698786992,2830.376549031206,4962.3791192357885,1.0839292,1,1.1882699,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_19.png,0,1,0,0,0,0,0,0.33356327,1:35,1:40,0.0263671875,0.28799933,2.9745414,0.35267648,1901.046353673899,3115.0037683077385,3965.956374166183,1.7903553,1,1.2215616,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_20.png,0,1,0,0,0,0,0,0.35406283,1:40,1:45,0.02587890625,0.3095368,3.0295503,0.36993098,1842.9189484479173,3091.1479371537957,3823.7173270736657,1.7914011,1,1.1929716,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_21.png,0,1,0,0,0,0,0,0.36588603,1:45,1:50,0.005859375,0.3218475,2.8108728,0.37983286,1804.1704897681343,3062.5558421636993,3757.4690037703017,1.7920033,1,1.1996273,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_22.png,0,1,0,0,0,0,0,0.3290301,1:50,1:55,0.029296875,0.2817946,3.5560527,0.34904826,1853.0902119910381,3051.874581687544,3961.509842662413,1.8042729,1,1.2229683,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_23.png,0,1,0,0,0,0,0,0.3583709,1:55,2:00,0.0009765625,0.3132859,2.7655787,0.37283516,1790.5058585879362,3030.6574629500906,3750.524420859919,1.7492125,1,1.1631474,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_24.png,0,1,0,0,0,0,0,0.34938797,2:00,2:05,0.05810546875,0.30353975,2.8728817,0.36410543,1855.7428662370885,3094.684705897606,3910.8493601363107,1.7141985,1,1.214871,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_25.png,0,1,0,0,0,0,0,0.30939493,2:05,2:10,0.00927734375,0.26581535,3.3575692,0.3278397,2234.3217560086828,3290.465234707248,5066.397979807135,1.5793301,1,1.2922677,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_26.png,0,1,0,0,0,0,0,0.35450238,2:10,2:15,0.0576171875,0.3105943,3.134573,0.36821854,2079.7834054684404,3256.799048928594,4635.833839363399,1.6866443,1,1.1982826,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_27.png,0,1,0,0,0,0,0,0.3415861,2:15,2:20,0.005859375,0.29699883,2.962091,0.35596976,1993.482034373982,3171.9302527111554,4472.061589145882,1.7075127,1,1.2059041,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_28.png,0,1,0,0,0,0,0,0.32707024,2:20,2:25,0.02392578125,0.2831054,3.0485578,0.34401417,2071.8058377346106,3115.4222524706024,4802.004218931264,1.5119156,1,1.2567334,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_29.png,0,1,0,0,0,0,0,0.3457624,2:25,2:30,0.0009765625,0.301342,2.8073535,0.35863903,1977.214371643528,3066.446923432877,4549.601104807135,1.5292695,1,1.2095895,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_30.png,0,1,0,0,0,0,0,0.324082,2:30,2:35,0.017578125,0.27932438,3.104222,0.33918718,2064.3950206712543,3031.2680578776385,4834.229082076567,1.4153057,1,1.2279527,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_31.png,0,1,0,0,0,0,0,0.21847531,2:35,2:40,0.00244140625,0.18955556,4.552903,0.26292154,1814.1981811069686,2405.932761969572,4136.623246265951,1.0279324,1,1.258612,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_32.png,0,1,0,0,0,0,0,0.074080564,2:40,2:45,0.00439453125,0.061417896,4.7993307,0.07719948,486.2944859487011,650.9625348726832,667.7791020156612,0.7647416,1,0.25651366,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_33.png,0,1,0,0,0,0,0,0.07969493,2:45,2:50,0.00830078125,0.06530277,6.2135124,0.0833589,546.5306226506659,679.3214193471116,799.926021425464,0.7591637,1,0.307012,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_34.png,0,1,0,0,0,0,0,0.0870148,2:50,2:55,0.00830078125,0.07139,3.8023856,0.088670306,523.7679579558795,602.9283039014317,750.3646815182715,0.7474886,1,0.2896692,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_35.png,0,1,0,0,0,0,0,0.08297272,2:55,3:00,0.005859375,0.06827676,4.365863,0.08500181,478.37265931506585,597.507762594416,700.8533026392112,0.70892876,1,0.2620709,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_36.png,0,1,0,0,0,0,0,0.08904679,3:00,3:05,0.009765625,0.07269348,5.8764815,0.0919371,627.7427680227627,620.7194018525438,1028.8474523274363,0.7644358,1,0.3508525,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_37.png,0,1,0,0,0,0,0,0.10780265,3:05,3:10,0.01220703125,0.08761794,7.2123737,0.12089248,929.0713176635363,1163.5377773017412,1658.2065237093968,0.85065705,1,0.6651363,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_38.png,0,1,0,0,0,0,0,0.15296426,3:10,3:15,0.0224609375,0.12444866,5.0256333,0.16460954,1726.4344786859099,2618.924379008865,3267.4012788210557,0.97475517,1,1.008891,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_39.png,0,1,0,0,0,0,0,0.14581381,3:15,3:20,0.013671875,0.119235724,5.1249366,0.15688868,1843.4689993066954,2655.8732604253223,3576.710003987819,1.0584481,1,1.0191242,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_40.png,0,1,0,0,0,0,0,0.15511547,3:20,3:25,0.01904296875,0.12561853,5.6848407,0.16761242,1744.929362581901,2635.9026392380815,3460.9503018053942,0.97648674,1,0.96085125,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_41.png,0,1,0,0,0,0,0,0.1446388,3:25,3:30,0.021484375,0.118349865,5.0750327,0.15088594,2118.581917483012,3055.454117493689,4739.403050681554,1.0074704,1,0.772687,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_42.png,0,1,0,0,0,0,0,0.15574385,3:30,3:35,0.01123046875,0.12622128,5.0297313,0.16102357,1977.2066023412692,2877.7313745455644,4250.134702182425,1.0072407,1,0.8192679,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_43.png,0,1,0,0,0,0,0,0.17110007,3:35,3:40,0.0185546875,0.13828589,4.8714895,0.17458788,2074.3995438460342,2752.996433635759,4280.760812427494,1.0284126,1,1.0793716,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_44.png,0,1,0,0,0,0,0,0.2851588,3:40,3:45,0.041015625,0.24284568,3.61004,0.31067604,2811.7189714734964,3925.268583591619,6840.564049811485,1.2520273,1,1.2599468,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_45.png,0,1,0,0,0,0,0,0.34915727,3:45,3:50,0.00927734375,0.30406308,3.1875293,0.36242354,2628.4295977056836,4079.5310302141625,6661.703569098027,1.2488989,1,1.1685692,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_46.png,0,1,0,0,0,0,0,0.3524835,3:50,3:55,0.04052734375,0.30827957,2.8958569,0.36584833,2695.6863974753687,4105.86098954492,6792.05189149507,1.2816054,1,1.2176445,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_47.png,0,1,0,0,0,0,0,0.31919655,3:55,4:00,0.0009765625,0.27428073,3.1285572,0.3360895,2779.944264998151,4076.2553856081718,6953.825700587297,1.2266062,1,1.2112713,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_48.png,0,1,0,0,0,0,0,0.34865087,4:00,4:05,0.0703125,0.3049239,2.9559393,0.36212292,2769.2954276232654,4166.65315379929,6984.202005691705,1.2552583,1,1.1841874,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_49.png,0,1,0,0,0,0,0,0.33601442,4:05,4:10,0.0087890625,0.2915326,3.0080035,0.35042605,2778.56782575029,4179.921875637338,7000.589222919083,1.2642682,1,1.1623547,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_50.png,0,1,0,0,0,0,0,0.29718754,4:10,4:15,0.02880859375,0.25195917,3.5797179,0.31095874,3113.4835422148026,4048.4118725590724,7676.91166074536,1.1425705,1,1.4622861,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_51.png,0,1,0,0,0,0,0,0.34515283,4:15,4:20,0.015625,0.29837435,3.011116,0.35599783,2935.6777250046484,4097.9156281142095,7398.378928908062,1.1722826,1,1.3863319,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_52.png,0,1,0,0,0,0,0,0.3314175,4:20,4:25,0.0283203125,0.28344846,3.094268,0.3450021,2875.2536379670787,4034.7685887311454,7261.235906685035,1.1748415,1,1.3896191,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_53.png,0,1,0,0,0,0,0,0.3405977,4:25,4:30,0.0009765625,0.29296497,3.0048225,0.35152638,2919.2953962838205,4029.760776810432,7284.717589907193,1.1658752,1,1.4096127,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_54.png,0,1,0,0,0,0,0,0.33118653,4:30,4:35,0.03076171875,0.2850945,3.1296072,0.34308407,2908.6565813836423,4038.194346487117,7299.705898346868,1.1347334,1,1.39074,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_55.png,0,1,0,0,0,0,0,0.3149976,4:35,4:40,0.00439453125,0.2682236,3.0795054,0.32701886,2957.1480706058574,4027.2783874732067,7334.428812898782,1.1290232,1,1.4054203,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_56.png,0,1,0,0,0,0,0,0.2898273,4:40,4:45,0.02099609375,0.24747589,3.3088577,0.3018339,2576.172932519916,3322.310742558194,6132.166631924304,1.0667804,1,1.399893,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_57.png,0,1,0,0,0,0,0,0.35573795,4:45,4:50,0.0009765625,0.30983996,2.692345,0.376297,258.8372177055772,567.4452480985087,433.91152932859626,1.1496724,1,0.750119,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_58.png,0,1,0,0,0,0,0,0.3461354,4:50,4:55,0.00244140625,0.30260602,2.8011072,0.36398613,277.3298434335761,563.3455386536381,488.71877718967517,1.1800698,1,0.757215,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_59.png,0,1,0,0,0,0,0,0.37114426,4:55,5:00,0.0009765625,0.3279423,2.6835382,0.38399228,502.57786163906883,920.8258482659986,955.0050527479698,1.2489139,1,0.8906189,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_60.png,0,1,0,0,0,0,0,0.34486556,5:00,5:05,0.0498046875,0.29820254,2.9966137,0.3659978,1745.4720541565475,2990.86227775027,3584.0542751232597,1.8444114,1,1.1303341,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_61.png,0,1,0,0,0,0,0,0.34612647,5:05,5:10,0.00146484375,0.30200517,3.0515878,0.36135876,1715.2766478725468,2977.98188626656,3528.3477287558003,1.8765832,1,1.0911278,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_62.png,0,1,0,0,0,0,0,0.36531937,5:10,5:15,0.03271484375,0.3202592,2.750593,0.37842092,1696.076792291124,2947.11952361771,3559.8731375072507,1.8055452,1,1.0884234,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_63.png,0,1,0,0,0,0,0,0.33324686,5:15,5:20,0.00146484375,0.28839213,3.2023327,0.35381478,1992.026342244942,3189.759754406399,4388.876477305685,1.8250916,1,1.2318354,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_64.png,0,1,0,0,0,0,0,0.350554,5:20,5:25,0.01416015625,0.30555668,2.8989165,0.3646601,1925.0331172961953,3133.6076191264915,4293.201108432425,1.8149228,1,1.1994307,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_65.png,0,1,0,0,0,0,0,0.3427889,5:25,5:30,0.0009765625,0.29826006,2.8542833,0.35621664,1892.5406622048272,3077.9533073083257,4271.617944279293,1.7689456,1,1.1817839,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_66.png,0,1,0,0,0,0,0,0.3222755,5:30,5:35,0.05517578125,0.27733243,3.4251792,0.34078142,1935.779188769321,3051.191746656383,4420.501808113399,1.6580411,1,1.2140889,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_67.png,0,1,0,0,0,0,0,0.34340206,5:35,5:40,0.001953125,0.30031207,2.7783577,0.35430107,1867.4512746770063,3023.9148060513817,4255.980142473898,1.717109,1,1.1648875,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_68.png,0,1,0,0,0,0,0,0.32660055,5:40,5:45,0.0361328125,0.2848799,3.1970499,0.33645278,2011.3785043213927,3103.2170983335077,4725.31404074826,1.544779,1,1.1206965,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_69.png,0,1,0,0,0,0,0,0.31120193,5:45,5:50,0.00341796875,0.2699397,3.0864508,0.32766566,973.2252342305665,1505.6023738094543,2256.4898355930973,1.0892495,1,1.0849781,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_70.png,0,1,0,0,0,0,0,0.37384945,5:50,5:55,0.00537109375,0.33141717,2.6052356,0.38902935,198.44245012474238,495.9344144076597,318.2517492024362,0.9655,1,0.7021144,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_71.png,0,1,0,0,0,0,0,0.34493417,5:55,6:00,0.0009765625,0.3023448,2.8785663,0.36316657,206.7633463001272,500.61421787958625,333.3399796983759,0.95295054,1,0.7043349,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_72.png,0,1,0,0,0,0,0,0.34981656,6:00,6:05,0.0009765625,0.308121,2.7542222,0.3686945,220.5198141154346,505.9246566852096,373.5086463167053,0.94344,1,0.6908621,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_73.png,0,1,0,0,0,0,0,0.3184571,6:05,6:10,0.001953125,0.2757349,3.0190322,0.33836505,234.42551458674163,508.3150803192506,428.26593314965197,0.9560163,1,0.66861427,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_74.png,0,1,0,0,0,0,0,0.3027304,6:10,6:15,0.0009765625,0.2604175,3.18936,0.3225758,293.62992648107746,906.7889576863357,425.4681155742459,0.9809171,1,0.59009486,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_75.png,0,1,0,0,0,0,0,0.17991178,6:15,6:20,0.0009765625,0.14888622,5.009361,0.19844027,1646.2904200616797,2793.5331897899227,4018.4154537050463,0.9082646,1,0.7917502,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_76.png,0,1,0,0,0,0,0,0.12583926,6:20,6:25,0.0048828125,0.10301296,4.8950973,0.13482185,2101.9431790704953,3152.2087459560894,4772.277407192575,0.95457596,1,0.67616904,120.18531976744185
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_77.png,0,1,0,0,0,0,0,0.10644008,6:25,6:30,0.01708984375,0.08716301,5.7677407,0.111002505,2116.86345969798,2982.991907468216,4919.812323267111,0.9437359,1,0.59377074,117.45383522727273
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_78.png,0,1,0,0,0,0,0,0.13062337,6:30,6:35,0.01220703125,0.10667396,4.1055264,0.1362818,1795.1162255294644,2838.1042708924124,3852.994489559165,0.932313,1,0.63354415,129.19921875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_79.png,0,1,0,0,0,0,0,0.10470577,6:35,6:40,0.01025390625,0.08549883,5.569453,0.11021352,1280.6103096103348,1970.2459582400204,2381.9919382613107,0.95987165,1,0.50449044,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_80.png,0,1,0,0,0,0,0,0.120996125,6:40,6:45,0.01416015625,0.098276846,5.2397895,0.12453491,1613.8345772363346,2535.702415119529,3264.2037730205916,0.9845322,1,0.5703737,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_81.png,0,1,0,0,0,0,0,0.1440656,6:45,6:50,0.01318359375,0.118101165,6.2850237,0.16104046,2180.615895267521,2985.4542389133635,4965.626586064385,1.0064943,1,0.9823819,123.046875
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_82.png,0,1,0,0,0,0,0,0.27083558,6:50,6:55,0.00244140625,0.22966331,3.4976628,0.29850414,2003.9358223655406,3017.6418867315374,4066.0782745432134,1.4634457,1,1.2770803,120.18531976744185
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_83.png,0,1,0,0,0,0,0,0.2721145,6:55,7:00,0.0009765625,0.23174424,3.4642675,0.30059004,1975.5080215646506,2996.076012073757,3987.8892655162413,1.500412,1,1.3498129,120.18531976744185
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_84.png,0,1,0,0,0,0,0,0.2731286,7:00,7:05,0.00048828125,0.23090743,3.5534027,0.29939473,1941.8650668094067,2960.4837926827454,3846.3996338457077,1.5160328,1,1.2966081,120.18531976744185
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_85.png,0,1,0,0,0,0,0,0.26723477,7:05,7:10,0.00927734375,0.22607137,3.5611203,0.29525632,1956.0283478121487,2931.7943775417857,3823.3675998767403,1.5478481,1,1.343334,120.18531976744185
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_86.png,0,1,0,0,0,0,0,0.26807952,7:10,7:15,0.01123046875,0.22685948,3.5610843,0.2950206,1924.7384593782508,2844.2841752744507,3592.7474940182715,1.5325786,1,1.3927106,120.18531976744185
espectrogramas_salida1\Anjunadeep Essentials (DJ Mix) (Tinlicker Yotto Marsh Lane 8 Eli Fur) (256 kbps)_fragmento_87.png,0,1,0,0,0,0,0,0.27838534,7:15,7:20,0.0615234375,0.23512994,3.5367396,0.3028127,2162.983160504846,3084.434641414762,4386.028698702146,1.4300821,1,1.4979066,120.18531976744185
