Ruta,Break,Pre-Drop,Drop,Valencia_0.0,Valencia_0.1,Valencia_0.2,Valencia_0.3,Valencia_0.4,Valencia_0.5,Valencia_0.6,Valencia_0.7,Valencia_0.8,Valencia_0.9,Valencia_1.0,Arousal_0.0,Arousal_0.1,Arousal_0.2,Arousal_0.3,Arousal_0.4,Arousal_0.5,Arousal_0.6,Arousal_0.7,Arousal_0.8,Arousal_0.9,Arousal_1.0,Tiempo Inicio,Tiempo Fin,RMS,ZCR,Mean Absolute Amplitude,Crest Factor,Standard Deviation of Amplitude,Spectral Centroid,Spectral Bandwidth,Spectral Roll-off,Spectral Flux,VAD,Spectral Variation,Tempo
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_6.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:30,0:35,0.2124577164649963,0.02197265625,0.1709094196557999,5.05016040802002,0.2195975184440613,3522.603574035539,3877.994668030311,8072.503081496519,1.132759213447571,1,1.679741859436035,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_7.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:35,0:40,0.2265310287475586,0.048828125,0.185856506228447,4.519246101379395,0.2546010613441467,3223.933470608712,3544.852016355107,7096.114708707946,1.206945419311523,1,1.933147311210632,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_8.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:40,0:45,0.3431902527809143,0.056640625,0.2946738004684448,2.936136722564697,0.3738763332366943,1793.377768224782,2835.052513062126,3898.359103103248,1.379321217536926,1,1.543970942497253,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_9.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:45,0:50,0.3061729371547699,0.0078125,0.2588003873825073,3.337708234786987,0.3531118333339691,1862.441081396221,2895.335501390687,3990.886927204176,1.422550439834595,1,1.608920335769653,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_10.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:50,0:55,0.323188453912735,0.0126953125,0.2738546133041382,3.398528099060059,0.3582280874252319,3015.113556191828,3666.238676258796,6943.733572904583,1.238893032073975,1,1.966754078865051,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_11.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:55,1:00,0.3299915492534637,0.00390625,0.2791232466697693,3.31525731086731,0.3594461679458618,2871.257752755185,3701.667817099891,6872.888835013051,1.218724250793457,1,1.802687287330627,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_12.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1:00,1:05,0.314109593629837,0.02587890625,0.264323890209198,3.457170963287354,0.3469671010971069,2870.727876601044,3691.566616700476,6907.661710593097,1.239790797233582,1,1.873919010162354,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_13.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1:05,1:10,0.2893396615982056,0.01904296875,0.2409453243017197,4.05579662322998,0.3156394064426422,3009.079902052744,3682.445783171514,7031.36521624855,1.160179138183594,1,1.948389768600464,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_14.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1:10,1:15,0.3448367416858673,0.01708984375,0.2924443483352661,3.094421863555908,0.3668436408042908,2552.395689346372,3501.166231220122,6102.140054016822,1.238522291183472,1,1.745133280754089,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_15.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1:15,1:20,0.338420182466507,0.0107421875,0.2858980000019073,3.376637697219849,0.3661648035049438,2566.967878558726,3510.73291060482,6128.169749673724,1.243011951446533,1,1.831858277320862,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_16.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:20,1:25,0.265722393989563,0.01708984375,0.2211178243160248,4.104469299316406,0.2978504598140717,1986.594286825006,2757.958710635352,4617.64802512326,1.106653571128845,1,1.66059947013855,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_17.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:25,1:30,0.3406414091587067,0.0126953125,0.2899227738380432,3.139624118804932,0.368266373872757,2740.379373963853,3778.588314219095,6720.157972012761,1.347136855125427,1,1.585095643997192,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_18.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:30,1:35,0.3098891079425812,0.00439453125,0.2628335952758789,3.503251791000366,0.3475414514541626,2505.281850519793,3503.326975936011,5741.421430901973,1.347219467163086,1,1.605111718177795,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_19.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:35,1:40,0.3057270348072052,0.0517578125,0.257923036813736,3.51632285118103,0.3394415676593781,2772.625884683849,3626.414738095964,6462.309105822216,1.295079350471497,1,1.745038270950317,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_20.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:40,1:45,0.2214444577693939,0.001953125,0.178793877363205,5.094347476959229,0.2284504026174545,3537.386208507579,4003.990204705312,8267.451013268561,1.188377857208252,1,1.701409220695496,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_21.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:45,1:50,0.2187571227550507,0.02734375,0.1762456893920898,5.08363676071167,0.2253583073616028,3518.797410612361,3884.169057160108,8084.743533388921,1.144501328468323,1,1.674586176872253,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_22.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:50,1:55,0.1948145478963852,0.0400390625,0.1563092619180679,5.575639724731445,0.2047780305147171,3711.404831758343,3859.971244035879,8280.790607779873,1.169582724571228,1,1.79368007183075,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_23.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:55,2:00,0.3294768929481506,0.05419921875,0.2812954783439636,3.106251955032349,0.3602373003959656,1888.343932092648,2824.747311399289,4083.464712333237,1.321213006973267,1,1.641111254692078,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_24.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:00,2:05,0.3112703859806061,0.01611328125,0.2653480470180511,3.267112493515015,0.3478288948535919,1925.072351462577,2953.803904399919,4190.980844873839,1.407630443572998,1,1.55171263217926,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_25.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:05,2:10,0.319782167673111,0.005859375,0.2714731395244598,3.434755325317383,0.359527587890625,2348.162342565976,3248.364411890724,5253.851757359339,1.341774106025696,1,1.762479424476624,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_26.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2:10,2:15,0.338493674993515,0.064453125,0.2870727181434631,3.460706472396851,0.3604450821876526,3072.402188464142,3813.495217907768,7387.4374637471,1.180018067359924,1,1.899604201316833,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_27.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2:15,2:20,0.329018235206604,0.00537109375,0.2789750695228577,3.319996118545532,0.358500063419342,2858.905637237574,3694.222809074876,6828.523442031613,1.266693234443665,1,1.880358338356018,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_28.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2:20,2:25,0.3085970878601074,0.0126953125,0.2575806081295013,3.663778781890869,0.3353591561317444,2885.643538317168,3682.230503397376,6915.355708925464,1.191287636756897,1,1.88495922088623,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_29.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2:25,2:30,0.3126320540904999,0.021484375,0.2640275061130524,3.580019474029541,0.3382735848426819,2777.652788642918,3580.957630312588,6545.893905887471,1.20805835723877,1,1.864637732505798,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_30.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2:30,2:35,0.3370742201805115,0.00244140625,0.2847860455513,3.209228038787842,0.3629947006702423,2548.953387739847,3481.139523731653,6024.300772186775,1.256585001945496,1,1.811365008354187,126.0480182926829
espectrogramas_salida_secciones_2\Youre Makin Me High (320 kbps)_fragmento_31.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2:35,2:40,0.3173093795776367,0.04150390625,0.2656923830509186,3.488526582717896,0.3437701761722565,2676.735591540576,3475.860234564936,6329.013082765371,1.159491658210754,1,1.925402164459229,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_0.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:00,0:05,0.08294828236103058,0.126953125,0.06609660387039185,7.740193843841553,0.09036559611558914,2048.623719922485,1826.977961707692,3506.764564602668,1.163014650344849,1,0.6497910022735596,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_1.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:05,0:10,0.1384648531675339,0.0244140625,0.1122741252183914,5.707029342651367,0.1514466404914856,3255.239334885288,3301.658651838193,7129.438714472158,1.120490312576294,1,1.523845076560974,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_2.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:10,0:15,0.1692598313093185,0.0517578125,0.1373175978660583,4.47402286529541,0.1730691492557526,4067.209436479113,4136.054553244573,9348.557701022331,1.063884973526001,1,1.673086404800415,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_3.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:15,0:20,0.1714683920145035,0.20068359375,0.1393701434135437,4.803338050842285,0.1783017367124557,4318.145473803974,4217.542498943773,9774.475465849768,1.066322565078735,1,1.779843211174011,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_4.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:20,0:25,0.1336669325828552,0.0390625,0.108944833278656,6.508077621459961,0.1429375559091568,3474.683717936491,3552.348262735994,7684.156009824536,1.027503728866577,1,1.364157319068909,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_5.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:25,0:30,0.1317312717437744,0.02880859375,0.1059006676077843,6.924601078033447,0.1401279270648956,2176.117112073034,2377.192692885091,4494.394168720998,1.121340990066528,1,1.247087121009827,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_6.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0:30,0:35,0.1532250493764877,0.0595703125,0.1241635456681252,5.515592098236084,0.1602482348680496,2693.564870584871,3078.104772655708,5710.145827291183,1.063896894454956,1,1.332911968231201,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_7.png,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0:35,0:40,0.1367762237787247,0.02880859375,0.1101168096065521,5.647696495056152,0.1430646032094955,3003.14479674144,3108.596034994065,6010.66141150667,0.9786105751991272,1,1.228375434875488,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_8.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0:40,0:45,0.1701329797506332,0.05126953125,0.1368934214115143,4.753823280334473,0.1719153374433517,4163.384891659623,4025.421954702908,8828.463398165602,0.940269410610199,1,1.56549346446991,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_9.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0:45,0:50,0.1766835004091263,0.048828125,0.1422276794910431,4.54804515838623,0.1794643849134445,3683.432558336146,3690.394553329858,7744.658814892691,1.003445863723755,1,1.610163450241089,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_10.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0:50,0:55,0.1757049262523651,0.03662109375,0.1444890350103378,4.8904709815979,0.1909565180540085,4172.440067197034,4074.796474620234,9070.974228719548,1.023077130317688,1,1.554634571075439,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_11.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0:55,1:00,0.2749373614788055,0.021484375,0.2321842461824417,3.496243000030518,0.2838295996189117,3980.671197455113,4365.256407302633,9383.630342771172,1.054773211479187,1,1.782593250274658,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_12.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1:00,1:05,0.257828563451767,0.04736328125,0.2171711474657059,3.343602657318115,0.2686926126480103,4042.998571430549,4382.992136792121,9435.340006888051,1.075159430503845,1,1.654903173446655,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_13.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1:05,1:10,0.1944939494132996,0.0087890625,0.1612955182790756,4.547945022583008,0.2133418619632721,3955.477199013078,4044.32507616917,8804.532065690255,1.065277457237244,1,1.791941523551941,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_14.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:10,1:15,0.2052430361509323,0.0146484375,0.1666698753833771,4.000110626220703,0.2158471494913101,3546.808767822354,3923.210148534725,8301.224668285962,1.237365484237671,1,1.890633344650269,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_15.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:15,1:20,0.1974689513444901,0.052734375,0.1605738699436188,4.257308483123779,0.2088613063097,3615.318611633452,3891.132159645117,8241.821005836717,1.16271960735321,1,1.864354610443115,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_16.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:20,1:25,0.1937752217054367,0.02294921875,0.159376323223114,5.274356842041016,0.2041110694408417,3698.135597434553,3952.550023818419,8482.283434237239,1.127469897270203,1,1.623035907745361,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_17.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:25,1:30,0.2624433934688568,0.01123046875,0.2214862108230591,3.221455574035645,0.2685445845127106,3502.176010271534,4179.055879519009,8495.423184636022,1.177183389663696,1,1.654516458511353,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_18.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:30,1:35,0.199108675122261,0.03369140625,0.1622391641139984,4.200496196746826,0.2039393335580826,3394.790481679323,3949.866442281483,8142.44852088167,1.05246901512146,1,1.699051737785339,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_19.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:35,1:40,0.1845877766609192,0.0283203125,0.1491006761789322,4.325923442840576,0.1876012235879898,3370.186784182657,3846.013847748298,7948.899497897331,1.025211095809937,1,1.579561352729797,123.046875
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_20.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:40,1:45,0.1974653303623199,0.05078125,0.1599152535200119,3.836628437042236,0.2005736380815506,3567.814386651699,4049.891038000184,8787.145627900232,1.006152629852295,1,1.701022267341614,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_21.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:45,1:50,0.143065944314003,0.04443359375,0.1156309098005295,6.491792678833008,0.1485828310251236,2550.488821598643,3077.400622980519,5512.300155887471,0.9488000273704529,1,1.157037258148193,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_22.png,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:50,1:55,0.1482442319393158,0.013671875,0.1194336041808128,5.191347122192383,0.1515484303236008,2114.160269118396,2429.431474631544,4070.524806046984,1.021409273147583,1,1.202064990997314,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_23.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1:55,2:00,0.1738805621862411,0.05712890625,0.1400332897901535,4.440546989440918,0.1760450750589371,3258.566653278778,3422.190217826572,6742.240746447216,0.9460771679878235,1,1.398816227912903,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_24.png,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2:00,2:05,0.2078301459550858,0.03515625,0.172752320766449,4.347221374511719,0.2275979965925217,4162.916420467142,4143.698552988296,9185.13517800174,1.043062448501587,1,1.654531359672546,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_25.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2:05,2:10,0.278064638376236,0.015625,0.2338128685951233,3.319675207138062,0.2867482900619507,3981.209462490749,4351.301905883155,9414.45629712877,1.053199768066406,1,1.903384923934937,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_26.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2:10,2:15,0.2755591571331024,0.064453125,0.2309696227312088,3.123809099197388,0.2838747501373291,3932.452941192202,4347.122470013472,9346.009688587586,1.070376634597778,1,1.861204147338867,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_27.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2:15,2:20,0.2406221628189087,0.0185546875,0.199771836400032,3.920025587081909,0.2555676698684692,4246.697486866548,4283.742467764471,9531.315141930105,1.038434743881226,1,1.915099143981934,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_28.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2:20,2:25,0.2803568542003632,0.04833984375,0.2337401807308197,3.38171648979187,0.2878111004829407,3960.962432983804,4286.297552267444,9266.571653857309,1.013413667678833,1,1.950018286705017,126.0480182926829
espectrogramas_salida_secciones_2\Afrojack Lucas & Steve Dubvision - Anywhere With You (Official Music Video) (320 kbps)_fragmento_29.png,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2:25,2:30,0.2811850309371948,0.0205078125,0.2345652133226395,3.163867712020874,0.2875915765762329,3823.181583121574,4228.480805017752,9051.439466719838,1.018205165863037,1,1.972460031509399,126.0480182926829
espectrogramas_salida_secciones_2\Age Of Love - The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix)_fragmento_0.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:00,0:05,0.2337016016244888,0.0048828125,0.1964301615953445,3.080473661422729,0.2458707243204117,2538.265540791791,3353.353554211342,5530.735775268271,1.811869978904724,1,1.187931537628174,135.999177631579
espectrogramas_salida_secciones_2\Age Of Love - The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix)_fragmento_1.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:05,0:10,0.2318307459354401,0.04833984375,0.1945814192295074,3.011046886444092,0.2445066422224045,2657.955344496606,3464.806924827972,5966.096174412703,1.639938473701477,1,1.176335692405701,135.999177631579
espectrogramas_salida_secciones_2\Age Of Love - The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix)_fragmento_2.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:10,0:15,0.2324066460132599,0.01708984375,0.1951226592063904,2.932790279388428,0.2457875460386276,2741.19108503014,3558.561559087727,6326.215265189965,1.586998224258423,1,1.192109346389771,135.999177631579
espectrogramas_salida_secciones_2\Age Of Love - The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix)_fragmento_3.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0:15,0:20,0.180807039141655,0.0068359375,0.1450182199478149,5.210348129272461,0.1967539489269257,3441.965069346184,3874.48206219711,8082.545248151102,1.401142597198486,1,1.305333733558655,135.999177631579
